Sum of civilian_deaths,country,Year,Quarter,Month,Day,Sum of fatalities,Sum of latitude,Sum of longitude,region,Sum of year
1,Afghanistan,2008,Qtr 3,September,18,13,165.92517499999997,341.513528,Asia,10040
10,Afghanistan,2008,Qtr 3,September,19,17,133.041832,270.376906,Asia,8032
0,Afghanistan,2008,Qtr 3,September,20,19,165.348265,334.697578,Asia,10040
11,Afghanistan,2008,Qtr 3,September,22,13,127.73030600000001,262.878232,Asia,8032
3,Afghanistan,2008,Qtr 3,September,23,7,106.193094,208.944128,Asia,6024
0,Afghanistan,2008,Qtr 3,September,24,16,130.419469,260.705396,Asia,8032
1,Afghanistan,2008,Qtr 3,September,25,8,98.13826900000001,202.149259,Asia,6024
2,Afghanistan,2008,Qtr 3,September,26,32,98.603884,203.271891,Asia,6024
0,Afghanistan,2008,Qtr 3,September,27,0,96.904053,199.326831,Asia,6024
3,Afghanistan,2008,Qtr 3,September,28,16,258.499767,531.15739,Asia,16064
0,Afghanistan,2008,Qtr 3,September,29,3,64.205213,133.430084,Asia,4016
0,Afghanistan,2008,Qtr 4,October,2,13,95.918563,195.968275,Asia,6024
1,Afghanistan,2008,Qtr 4,October,3,9,132.419208,274.251824,Asia,8032
0,Afghanistan,2008,Qtr 4,October,4,6,32.043898,65.195661,Asia,2008
0,Afghanistan,2008,Qtr 4,October,5,53,134.50401200000002,266.089548,Asia,8032
0,Afghanistan,2008,Qtr 4,October,6,16,97.544361,198.99662,Asia,6024
10,Afghanistan,2008,Qtr 4,October,8,38,163.271345,328.322896,Asia,10040
0,Afghanistan,2008,Qtr 4,October,10,14,164.89594200000002,338.341676,Asia,10040
0,Afghanistan,2008,Qtr 4,October,11,70,133.075716,266.806008,Asia,8032
13,Afghanistan,2008,Qtr 4,October,12,30,195.08151199999998,406.981083,Asia,12048
0,Afghanistan,2008,Qtr 4,October,13,8,99.02214000000001,202.658907,Asia,6024
9,Afghanistan,2008,Qtr 4,October,14,41,195.342126,399.296643,Asia,12048
0,Afghanistan,2008,Qtr 4,October,15,1,31.132315,64.193403,Asia,2008
1,Afghanistan,2008,Qtr 4,October,16,38,165.755627,338.539646,Asia,10040
0,Afghanistan,2008,Qtr 4,October,18,10,96.92998700000001,190.577397,Asia,6024
5,Afghanistan,2008,Qtr 4,October,20,10,102.757829,203.524248,Asia,6024
0,Afghanistan,2008,Qtr 4,October,21,21,98.34309400000001,200.530899,Asia,6024
0,Afghanistan,2008,Qtr 4,October,22,28,200.20109499999998,392.299497,Asia,12048
0,Afghanistan,2008,Qtr 4,October,23,4,64.770137,135.033301,Asia,4016
0,Afghanistan,2008,Qtr 4,October,24,2,31.8768,64.7386,Asia,2008
1,Afghanistan,2008,Qtr 4,October,25,3,32.630096,62.480503,Asia,2008
0,Afghanistan,2008,Qtr 4,October,26,8,33.220631,67.996501,Asia,2008
1,Afghanistan,2008,Qtr 4,October,27,18,134.287993,269.582577,Asia,8032
0,Afghanistan,2008,Qtr 4,October,29,8,64.913326,132.127396,Asia,4016
0,Afghanistan,2008,Qtr 4,October,30,12,98.96306899999999,204.503611,Asia,6024
0,Afghanistan,2008,Qtr 4,October,31,40,100.75314699999998,209.348837,Asia,6024
0,Afghanistan,2008,Qtr 4,November,1,0,32.612577,66.688212,Asia,2008
0,Afghanistan,2008,Qtr 4,November,2,8,32.920909,65.474153,Asia,2008
37,Afghanistan,2008,Qtr 4,November,3,69,130.109452,265.513817,Asia,8032
0,Afghanistan,2008,Qtr 4,November,4,21,166.741736,331.590286,Asia,10040
7,Afghanistan,2008,Qtr 4,November,5,37,172.019406,325.535614,Asia,10040
0,Afghanistan,2008,Qtr 4,November,6,0,33.5823,69.1498,Asia,2008
0,Afghanistan,2008,Qtr 4,November,7,19,196.894827,405.906519,Asia,12048
0,Afghanistan,2008,Qtr 4,November,9,17,66.699395,132.259227,Asia,4016
1,Afghanistan,2008,Qtr 4,November,10,6,67.55189,130.973044,Asia,4016
0,Afghanistan,2008,Qtr 4,November,11,4,64.382829,130.904404,Asia,4016
3,Afghanistan,2008,Qtr 4,November,12,10,62.464717,129.83747,Asia,4016
10,Afghanistan,2008,Qtr 4,November,13,16,67.713516,139.80265,Asia,4016
1,Afghanistan,2008,Qtr 4,November,14,21,233.02999899999998,473.281917,Asia,14056
1,Afghanistan,2008,Qtr 4,November,15,37,160.86818599999998,332.684256,Asia,10040
1,Afghanistan,2008,Qtr 4,November,16,3,70.099991,131.200001,Asia,4016
5,Afghanistan,2008,Qtr 4,November,17,33,127.933486,262.371191,Asia,8032
0,Afghanistan,2008,Qtr 4,November,18,5,32.5,62.5,Asia,2008
0,Afghanistan,2008,Qtr 4,November,19,1,30.852922,64.131675,Asia,2008
1,Afghanistan,2008,Qtr 4,November,20,34,165.25435,338.344465,Asia,10040
3,Afghanistan,2008,Qtr 4,November,21,9,100.239427,201.205985,Asia,6024
2,Afghanistan,2008,Qtr 4,November,22,15,166.136113,341.599098,Asia,10040
0,Afghanistan,2008,Qtr 4,November,23,3,31.749897,62.940045,Asia,2008
0,Afghanistan,2008,Qtr 4,November,24,14,133.503718,271.799052,Asia,8032
0,Afghanistan,2008,Qtr 4,November,25,15,132.658196,273.403365,Asia,8032
0,Afghanistan,2008,Qtr 4,November,26,22,63.469817,130.006117,Asia,4016
4,Afghanistan,2008,Qtr 4,November,27,33,167.29978400000002,332.209724,Asia,10040
0,Afghanistan,2008,Qtr 4,November,28,54,198.23583700000003,388.491214,Asia,12048
0,Afghanistan,2008,Qtr 4,November,29,17,68.152603,139.299297,Asia,4016
3,Afghanistan,2008,Qtr 4,November,30,14,105.23109400000001,209.296129,Asia,6024
8,Afghanistan,2008,Qtr 4,December,1,12,65.900173,133.189024,Asia,4016
0,Afghanistan,2008,Qtr 4,December,2,10,64.93178400000001,132.308408,Asia,4016
0,Afghanistan,2008,Qtr 4,December,3,11,68.66269299999999,130.441856,Asia,4016
0,Afghanistan,2008,Qtr 4,December,4,12,96.984494,199.097455,Asia,6024
0,Afghanistan,2008,Qtr 4,December,5,10,130.935093,263.873039,Asia,8032
2,Afghanistan,2008,Qtr 4,December,6,13,165.800725,332.669851,Asia,10040
0,Afghanistan,2008,Qtr 4,December,7,6,32.120374,64.994325,Asia,2008
0,Afghanistan,2008,Qtr 4,December,8,5,65.803106,133.660117,Asia,4016
1,Afghanistan,2008,Qtr 4,December,10,9,69.000426,135.266182,Asia,4016
0,Afghanistan,2008,Qtr 4,December,11,12,63.455304,128.469971,Asia,4016
0,Afghanistan,2008,Qtr 4,December,12,6,96.68893700000001,197.219374,Asia,6024
0,Afghanistan,2008,Qtr 4,December,13,3,31.621357,65.529227,Asia,2008
0,Afghanistan,2008,Qtr 4,December,14,11,100.670762,198.35591,Asia,6024
1,Afghanistan,2008,Qtr 4,December,15,12,197.08638799999997,402.768865,Asia,12048
0,Afghanistan,2008,Qtr 4,December,17,1,31.625941,63.861445,Asia,2008
0,Afghanistan,2008,Qtr 4,December,18,2,31.918721,67.151789,Asia,2008
0,Afghanistan,2008,Qtr 4,December,19,12,96.07273099999999,194.305276,Asia,6024
0,Afghanistan,2008,Qtr 4,December,20,4,32.209067,66.996744,Asia,2008
0,Afghanistan,2008,Qtr 4,December,21,2,63.455304,128.469971,Asia,4016
1,Afghanistan,2008,Qtr 4,December,22,11,101.298356,200.288059,Asia,6024
0,Afghanistan,2008,Qtr 4,December,24,8,130.758498,269.442464,Asia,8032
0,Afghanistan,2008,Qtr 4,December,25,20,95.879972,194.077666,Asia,6024
0,Afghanistan,2008,Qtr 4,December,26,2,65.853061,127.623431,Asia,4016
6,Afghanistan,2008,Qtr 4,December,27,18,164.191838,338.354032,Asia,10040
14,Afghanistan,2008,Qtr 4,December,28,18,64.31201899999999,133.808006,Asia,4016
4,Afghanistan,2008,Qtr 4,December,29,5,66.02158,135.5743,Asia,4016
0,Afghanistan,2008,Qtr 4,December,30,20,65.826896,133.798574,Asia,4016
1,Afghanistan,2008,Qtr 4,December,31,34,160.297099,326.356777,Asia,10040
0,Afghanistan,2009,Qtr 1,January,1,11,193.951336,395.06485,Asia,12054
0,Afghanistan,2009,Qtr 1,January,4,14,98.451932,197.906162,Asia,6027
0,Afghanistan,2009,Qtr 1,January,5,17,95.373582,195.793527,Asia,6027
0,Afghanistan,2009,Qtr 1,January,6,33,98.825481,199.084213,Asia,6027
0,Afghanistan,2009,Qtr 1,January,7,11,96.585519,191.020527,Asia,6027
3,Afghanistan,2009,Qtr 1,January,8,12,63.442099999999996,131.4611,Asia,4018
9,Afghanistan,2009,Qtr 1,January,9,16,62.868477999999996,128.382992,Asia,4018
0,Afghanistan,2009,Qtr 1,January,11,1,64.155701,129.686327,Asia,4018
0,Afghanistan,2009,Qtr 1,January,12,13,65.03399999999999,132.7433,Asia,4018
0,Afghanistan,2009,Qtr 1,January,14,2,31.82004,64.570518,Asia,2009
0,Afghanistan,2009,Qtr 1,January,15,0,33.703791,62.001952,Asia,2009
5,Afghanistan,2009,Qtr 1,January,17,10,135.842341,275.453497,Asia,8036
1,Afghanistan,2009,Qtr 1,January,19,29,198.59249,399.603716,Asia,12054
1,Afghanistan,2009,Qtr 1,January,20,5,62.611795,131.455795,Asia,4018
1,Afghanistan,2009,Qtr 1,January,21,44,203.673043,397.141484,Asia,12054
1,Afghanistan,2009,Qtr 1,January,22,2,65.829363,133.858526,Asia,4018
1,Afghanistan,2009,Qtr 1,January,23,7,132.644071,269.450671,Asia,8036
2,Afghanistan,2009,Qtr 1,January,24,36,199.34819599999997,395.552091,Asia,12054
3,Afghanistan,2009,Qtr 1,January,26,10,100.80255,205.794871,Asia,6027
4,Afghanistan,2009,Qtr 1,January,27,6,62.640454,129.397591,Asia,4018
0,Afghanistan,2009,Qtr 1,January,28,4,31.908849,66.520153,Asia,2009
0,Afghanistan,2009,Qtr 1,January,29,4,31.6512,65.6247,Asia,2009
0,Afghanistan,2009,Qtr 1,January,30,1,32.350174,64.772322,Asia,2009
2,Afghanistan,2009,Qtr 1,January,31,10,131.418553,263.256171,Asia,8036
0,Afghanistan,2009,Qtr 1,February,1,5,103.68357499999999,205.763014,Asia,6027
0,Afghanistan,2009,Qtr 1,February,2,26,32.62675,65.873313,Asia,2009
4,Afghanistan,2009,Qtr 1,February,4,11,98.456744,197.380058,Asia,6027
0,Afghanistan,2009,Qtr 1,February,5,10,98.416815,202.965798,Asia,6027
0,Afghanistan,2009,Qtr 1,February,6,12,66.110957,134.150034,Asia,4018
1,Afghanistan,2009,Qtr 1,February,7,4,69.024926,141.366506,Asia,4018
3,Afghanistan,2009,Qtr 1,February,8,10,129.172331,260.028637,Asia,8036
0,Afghanistan,2009,Qtr 1,February,9,2,34.24891,70.25188,Asia,2009
0,Afghanistan,2009,Qtr 1,February,10,3,33.366944,69.960555,Asia,2009
5,Afghanistan,2009,Qtr 1,February,11,49,200.04155699999998,403.708916,Asia,12054
6,Afghanistan,2009,Qtr 1,February,12,12,166.08198999999996,341.509572,Asia,10045
0,Afghanistan,2009,Qtr 1,February,14,13,127.640039,258.305341,Asia,8036
0,Afghanistan,2009,Qtr 1,February,15,9,66.855014,127.420899,Asia,4018
21,Afghanistan,2009,Qtr 1,February,16,31,198.391193,394.718083,Asia,12054
0,Afghanistan,2009,Qtr 1,February,17,0,33.244188,62.359647,Asia,2009
1,Afghanistan,2009,Qtr 1,February,19,1,33.2756,69.5984,Asia,2009
0,Afghanistan,2009,Qtr 1,February,20,6,101.45167,205.874187,Asia,6027
0,Afghanistan,2009,Qtr 1,February,21,26,227.66681900000003,463.928311,Asia,14063
0,Afghanistan,2009,Qtr 1,February,22,9,67.945127,131.533463,Asia,4018
8,Afghanistan,2009,Qtr 1,February,23,28,126.167035,255.614369,Asia,8036
1,Afghanistan,2009,Qtr 1,February,24,35,95.191732,195.315489,Asia,6027
2,Afghanistan,2009,Qtr 1,February,25,5,63.441158,130.314321,Asia,4018
0,Afghanistan,2009,Qtr 1,February,26,5,65.203498,135.63041,Asia,4018
0,Afghanistan,2009,Qtr 1,February,27,1,32.005213,65.500902,Asia,2009
1,Afghanistan,2009,Qtr 1,February,28,8,63.854693,134.226915,Asia,4018
0,Afghanistan,2009,Qtr 1,March,1,9,160.61486,329.729378,Asia,10045
0,Afghanistan,2009,Qtr 1,March,3,13,95.599133,198.456424,Asia,6027
0,Afghanistan,2009,Qtr 1,March,5,3,65.238894,133.578873,Asia,4018
2,Afghanistan,2009,Qtr 1,March,6,5,66.9752,136.62533,Asia,4018
0,Afghanistan,2009,Qtr 1,March,7,25,194.196961,399.55121,Asia,12054
0,Afghanistan,2009,Qtr 1,March,8,6,166.86327799999998,333.516154,Asia,10045
0,Afghanistan,2009,Qtr 1,March,9,8,30.852922,64.131675,Asia,2009
4,Afghanistan,2009,Qtr 1,March,10,6,64.959271,131.611445,Asia,4018
0,Afghanistan,2009,Qtr 1,March,11,7,33.383675,70.190835,Asia,2009
0,Afghanistan,2009,Qtr 1,March,14,46,234.854614,469.720408,Asia,14063
3,Afghanistan,2009,Qtr 1,March,15,17,229.91344299999997,474.570931,Asia,14063
2,Afghanistan,2009,Qtr 1,March,16,17,128.86603499999998,258.119456,Asia,8036
0,Afghanistan,2009,Qtr 1,March,17,15,95.184425,193.921259,Asia,6027
0,Afghanistan,2009,Qtr 1,March,18,10,31.579996,64.377396,Asia,2009
0,Afghanistan,2009,Qtr 1,March,19,19,96.49205599999999,195.217052,Asia,6027
1,Afghanistan,2009,Qtr 1,March,20,45,297.292104,588.935922,Asia,18081
10,Afghanistan,2009,Qtr 1,March,21,23,196.647009,405.437491,Asia,12054
2,Afghanistan,2009,Qtr 1,March,22,9,133.20252200000002,268.367389,Asia,8036
0,Afghanistan,2009,Qtr 1,March,23,8,31.195997,66.065186,Asia,2009
0,Afghanistan,2009,Qtr 1,March,24,6,64.61712299999999,134.067836,Asia,4018
10,Afghanistan,2009,Qtr 1,March,25,11,65.010907,134.95177,Asia,4018
0,Afghanistan,2009,Qtr 1,March,26,27,160.86261299999998,330.59473,Asia,10045
0,Afghanistan,2009,Qtr 1,March,27,2,64.134286,132.514794,Asia,4018
1,Afghanistan,2009,Qtr 1,March,28,23,198.76985,392.823272,Asia,12054
1,Afghanistan,2009,Qtr 1,March,29,1,33.244188,62.359647,Asia,2009
4,Afghanistan,2009,Qtr 1,March,30,45,131.223135,270.923867,Asia,8036
1,Afghanistan,2009,Qtr 1,March,31,34,130.828546,268.701904,Asia,8036
7,Afghanistan,2009,Qtr 2,April,1,35,64.09597500000001,130.744509,Asia,4018
1,Afghanistan,2009,Qtr 2,April,2,18,96.55579499999999,196.74764,Asia,6027
4,Afghanistan,2009,Qtr 2,April,3,28,133.301221,270.168104,Asia,8036
0,Afghanistan,2009,Qtr 2,April,4,16,94.817995,196.765795,Asia,6027
0,Afghanistan,2009,Qtr 2,April,5,2,32.44577,66.953781,Asia,2009
0,Afghanistan,2009,Qtr 2,April,6,8,134.619864,269.294349,Asia,8036
0,Afghanistan,2009,Qtr 2,April,7,4,65.347868,129.264768,Asia,4018
4,Afghanistan,2009,Qtr 2,April,8,18,192.22846800000002,397.889292,Asia,12054
3,Afghanistan,2009,Qtr 2,April,9,18,64.413326,130.377396,Asia,4018
0,Afghanistan,2009,Qtr 2,April,10,39,97.722951,199.594576,Asia,6027
0,Afghanistan,2009,Qtr 2,April,11,16,128.472237,264.233164,Asia,8036
6,Afghanistan,2009,Qtr 2,April,12,14,165.664874,332.768646,Asia,10045
7,Afghanistan,2009,Qtr 2,April,13,14,264.249986,538.674842,Asia,16072
0,Afghanistan,2009,Qtr 2,April,14,1,34.434998,61.4384,Asia,2009
0,Afghanistan,2009,Qtr 2,April,15,7,133.0442,263.766399,Asia,8036
0,Afghanistan,2009,Qtr 2,April,16,12,96.65545100000001,191.961253,Asia,6027
4,Afghanistan,2009,Qtr 2,April,17,12,234.91914500000001,461.044452,Asia,14063
1,Afghanistan,2009,Qtr 2,April,18,17,236.647889,464.341423,Asia,14063
0,Afghanistan,2009,Qtr 2,April,19,10,126.069773,267.406661,Asia,8036
3,Afghanistan,2009,Qtr 2,April,20,9,163.80385199999998,329.557797,Asia,10045
0,Afghanistan,2009,Qtr 2,April,21,8,66.281,136.5618,Asia,4018
2,Afghanistan,2009,Qtr 2,April,22,12,98.89031700000001,197.897637,Asia,6027
0,Afghanistan,2009,Qtr 2,April,23,14,32.120374,64.994325,Asia,2009
4,Afghanistan,2009,Qtr 2,April,24,13,133.591908,271.440271,Asia,8036
0,Afghanistan,2009,Qtr 2,April,25,11,64.99547,135.89663,Asia,4018
2,Afghanistan,2009,Qtr 2,April,26,9,65.920679,134.009369,Asia,4018
2,Afghanistan,2009,Qtr 2,April,27,17,203.200175,410.54651,Asia,12054
0,Afghanistan,2009,Qtr 2,April,28,2,66.070427,134.895599,Asia,4018
0,Afghanistan,2009,Qtr 2,April,29,46,206.01248399999997,406.535268,Asia,12054
0,Afghanistan,2009,Qtr 2,April,30,5,70.75,138,Asia,4018
1,Afghanistan,2009,Qtr 2,May,1,53,199.94012599999996,404.158697,Asia,12054
0,Afghanistan,2009,Qtr 2,May,2,2,65.0082,127.50858,Asia,4018
0,Afghanistan,2009,Qtr 2,May,3,18,100.30545599999999,190.576561,Asia,6027
65,Afghanistan,2009,Qtr 2,May,4,101,162.657917,335.568149,Asia,10045
1,Afghanistan,2009,Qtr 2,May,5,4,64.317939,129.765307,Asia,4018
1,Afghanistan,2009,Qtr 2,May,6,14,102.045569,205.359645,Asia,6027
21,Afghanistan,2009,Qtr 2,May,7,39,270.495097,529.707709,Asia,16072
0,Afghanistan,2009,Qtr 2,May,8,7,33.81524,69.633808,Asia,2009
0,Afghanistan,2009,Qtr 2,May,9,5,96.211036,198.115854,Asia,6027
6,Afghanistan,2009,Qtr 2,May,10,18,227.13820300000003,467.837661,Asia,14063
1,Afghanistan,2009,Qtr 2,May,11,11,171.050321,332.031132,Asia,10045
7,Afghanistan,2009,Qtr 2,May,12,36,131.551179,274.473213,Asia,8036
9,Afghanistan,2009,Qtr 2,May,13,22,166.592252,337.260415,Asia,10045
2,Afghanistan,2009,Qtr 2,May,14,11,229.639662,462.183759,Asia,14063
0,Afghanistan,2009,Qtr 2,May,15,11,134.991369,278.787392,Asia,8036
0,Afghanistan,2009,Qtr 2,May,16,11,64.568696,128.731693,Asia,4018
0,Afghanistan,2009,Qtr 2,May,17,17,200.88998,394.078277,Asia,12054
0,Afghanistan,2009,Qtr 2,May,18,9,98.910303,204.232995,Asia,6027
8,Afghanistan,2009,Qtr 2,May,19,80,163.0487,326.891797,Asia,10045
1,Afghanistan,2009,Qtr 2,May,20,15,168.11245999999997,343.366192,Asia,10045
0,Afghanistan,2009,Qtr 2,May,21,6,168.612786,334.158004,Asia,10045
0,Afghanistan,2009,Qtr 2,May,22,25,195.136742,392.296243,Asia,12054
3,Afghanistan,2009,Qtr 2,May,23,12,229.22873099999998,466.595571,Asia,14063
0,Afghanistan,2009,Qtr 2,May,24,9,95.868221,196.167397,Asia,6027
4,Afghanistan,2009,Qtr 2,May,25,21,164.43037399999997,339.405783,Asia,10045
3,Afghanistan,2009,Qtr 2,May,26,28,201.060787,405.872026,Asia,12054
5,Afghanistan,2009,Qtr 2,May,27,75,338.47317,672.720119,Asia,20090
8,Afghanistan,2009,Qtr 2,May,28,48,161.748962,334.140151,Asia,10045
0,Afghanistan,2009,Qtr 2,May,29,50,131.913481,256.028686,Asia,8036
4,Afghanistan,2009,Qtr 2,May,30,21,228.41464799999997,456.073231,Asia,14063
0,Afghanistan,2009,Qtr 2,May,31,19,237.530154,461.997357,Asia,14063
0,Afghanistan,2009,Qtr 2,June,1,30,269.387986,530.461383,Asia,16072
7,Afghanistan,2009,Qtr 2,June,2,34,263.872243,541.325297,Asia,16072
4,Afghanistan,2009,Qtr 2,June,3,17,95.502802,201.157558,Asia,6027
1,Afghanistan,2009,Qtr 2,June,4,18,232.43559,468.859189,Asia,14063
0,Afghanistan,2009,Qtr 2,June,5,20,132.35062999999997,271.726061,Asia,8036
1,Afghanistan,2009,Qtr 2,June,6,15,228.85622899999998,465.359827,Asia,14063
2,Afghanistan,2009,Qtr 2,June,7,29,133.106663,266.839316,Asia,8036
0,Afghanistan,2009,Qtr 2,June,8,3,63.993784000000005,130.632168,Asia,4018
2,Afghanistan,2009,Qtr 2,June,9,21,139.226213,273.044855,Asia,8036
1,Afghanistan,2009,Qtr 2,June,10,36,234.93879,463.91506,Asia,14063
2,Afghanistan,2009,Qtr 2,June,11,11,172.057256,339.015077,Asia,10045
0,Afghanistan,2009,Qtr 2,June,12,16,161.991428,333.398086,Asia,10045
1,Afghanistan,2009,Qtr 2,June,13,21,165.215917,333.192307,Asia,10045
2,Afghanistan,2009,Qtr 2,June,14,38,265.75631999999996,524.940178,Asia,16072
0,Afghanistan,2009,Qtr 2,June,15,6,68.280706,132.427481,Asia,4018
0,Afghanistan,2009,Qtr 2,June,16,7,65.63729799999999,136.746501,Asia,4018
0,Afghanistan,2009,Qtr 2,June,17,13,134.663024,265.682983,Asia,8036
3,Afghanistan,2009,Qtr 2,June,18,23,194.803317,397.093936,Asia,12054
6,Afghanistan,2009,Qtr 2,June,19,18,193.24746599999997,390.625867,Asia,12054
6,Afghanistan,2009,Qtr 2,June,20,12,167.33017099999998,345.501051,Asia,10045
0,Afghanistan,2009,Qtr 2,June,21,2,34.940555,69.265277,Asia,2009
8,Afghanistan,2009,Qtr 2,June,22,25,97.53795400000001,197.783538,Asia,6027
5,Afghanistan,2009,Qtr 2,June,23,35,205.368613,405.093497,Asia,12054
7,Afghanistan,2009,Qtr 2,June,24,30,202.277037,395.484381,Asia,12054
0,Afghanistan,2009,Qtr 2,June,25,3,65.842218,133.661678,Asia,4018
4,Afghanistan,2009,Qtr 2,June,26,12,96.605987,198.945707,Asia,6027
8,Afghanistan,2009,Qtr 2,June,27,38,264.541449,532.670422,Asia,16072
0,Afghanistan,2009,Qtr 2,June,28,1,33.305843,68.446963,Asia,2009
0,Afghanistan,2009,Qtr 2,June,29,23,67.622715,137.406475,Asia,4018
1,Afghanistan,2009,Qtr 2,June,30,27,176.311383,340.733351,Asia,10045
3,Afghanistan,2009,Qtr 3,July,1,22,166.68638399999998,330.885906,Asia,10045
0,Afghanistan,2009,Qtr 3,July,2,3,69.117658,134.644525,Asia,4018
7,Afghanistan,2009,Qtr 3,July,3,180,166.090452,328.225195,Asia,10045
2,Afghanistan,2009,Qtr 3,July,4,28,227.488519,459.20192,Asia,14063
4,Afghanistan,2009,Qtr 3,July,5,5,63.429233999999994,128.784812,Asia,4018
4,Afghanistan,2009,Qtr 3,July,6,31,263.275023,533.904952,Asia,16072
0,Afghanistan,2009,Qtr 3,July,7,65,231.368244,463.145325,Asia,14063
0,Afghanistan,2009,Qtr 3,July,8,6,130.765488,257.016388,Asia,8036
22,Afghanistan,2009,Qtr 3,July,9,59,387.36238299999997,794.698781,Asia,24108
1,Afghanistan,2009,Qtr 3,July,10,43,233.15725500000002,462.493049,Asia,14063
0,Afghanistan,2009,Qtr 3,July,11,27,195.99600099999998,400.949398,Asia,12054
0,Afghanistan,2009,Qtr 3,July,12,3,72.343822,140.182763,Asia,4018
0,Afghanistan,2009,Qtr 3,July,13,16,160.509838,326.110442,Asia,10045
1,Afghanistan,2009,Qtr 3,July,14,14,204.064632,406.515636,Asia,12054
2,Afghanistan,2009,Qtr 3,July,15,6,97.942788,203.452094,Asia,6027
4,Afghanistan,2009,Qtr 3,July,16,37,290.90331100000003,598.167167,Asia,18081
11,Afghanistan,2009,Qtr 3,July,17,33,199.944136,400.794943,Asia,12054
0,Afghanistan,2009,Qtr 3,July,18,5,101.03927,202.37421,Asia,6027
1,Afghanistan,2009,Qtr 3,July,19,37,201.11946299999997,400.029191,Asia,12054
2,Afghanistan,2009,Qtr 3,July,20,9,133.07510100000002,272.153816,Asia,8036
0,Afghanistan,2009,Qtr 3,July,21,14,67.990467,139.732828,Asia,4018
1,Afghanistan,2009,Qtr 3,July,22,8,136.280706,268.677481,Asia,8036
0,Afghanistan,2009,Qtr 3,July,23,18,167.21497399999998,334.44832,Asia,10045
0,Afghanistan,2009,Qtr 3,July,24,7,101.106497,204.47081,Asia,6027
6,Afghanistan,2009,Qtr 3,July,25,29,298.13438199999996,605.29228,Asia,18081
3,Afghanistan,2009,Qtr 3,July,26,3,31.829363,64.608526,Asia,2009
2,Afghanistan,2009,Qtr 3,July,27,6,134.78147099999998,263.443693,Asia,8036
2,Afghanistan,2009,Qtr 3,July,28,10,63.918189999999996,131.60923,Asia,4018
3,Afghanistan,2009,Qtr 3,July,29,22,230.383203,469.088191,Asia,14063
1,Afghanistan,2009,Qtr 3,July,30,28,167.96080399999997,324.499551,Asia,10045
0,Afghanistan,2009,Qtr 3,July,31,7,69.526842,130.841564,Asia,4018
0,Afghanistan,2009,Qtr 3,August,1,17,199.93515399999998,404.168739,Asia,12054
0,Afghanistan,2009,Qtr 3,August,2,14,166.989121,334.094831,Asia,10045
12,Afghanistan,2009,Qtr 3,August,3,21,202.43259900000004,403.339502,Asia,12054
8,Afghanistan,2009,Qtr 3,August,4,30,160.79199,330.528615,Asia,10045
9,Afghanistan,2009,Qtr 3,August,5,23,163.690863,332.680372,Asia,10045
2,Afghanistan,2009,Qtr 3,August,6,42,227.765616,463.730627,Asia,14063
5,Afghanistan,2009,Qtr 3,August,7,15,298.27039299999996,604.277756,Asia,18081
0,Afghanistan,2009,Qtr 3,August,8,2,62.82004,128.570518,Asia,4018
0,Afghanistan,2009,Qtr 3,August,9,5,97.781124,201.763508,Asia,6027
0,Afghanistan,2009,Qtr 3,August,10,48,329.12475800000004,667.839874,Asia,20090
9,Afghanistan,2009,Qtr 3,August,11,31,261.798063,537.417365,Asia,16072
14,Afghanistan,2009,Qtr 3,August,12,28,171.591479,339.53233,Asia,10045
